cut_id,program_name,cut_type,announcement_date,institution_name_collegecuts,institution_city,institution_state_abbr,institution_state_full,institution_control,institution_unitid,matched_unitid,match_method,source_url,source_publication
fb70100e-9359-4707-821d-1820d59b4382,Institution closure,institution_closure,2024-05-23,Delaware College of Art and Design,,DE,Delaware,Private non-profit,,432524,manual_alias,https://delawarebusinesstimes.com/news/dcad-to-close-in-upcoming-weeks/,Delaware Business Times
caadd5d1-f610-4d9c-ac36-14b329f389d5,All Registration and Enrollment,institution_closure,2024-05-15,Eastern Gateway Community College,,OH,Ohio,Public,,203331,supabase,https://www.highereddive.com/news/eastern-gateway-community-college-to-close-october-31/716507/,Higher Ed Dive
2192e8d8-a0b8-4eac-93bd-20955a9018f9,Institution closure,institution_closure,2024-04-09,Goddard College,,VT,Vermont,Private non-profit,,230889,manual_alias,https://www.insidehighered.com/news/business/financial-health/2024/04/10/goddard-college-announces-closure,Inside Higher Ed
8e9214e4-7dac-403d-9157-b83d9ad699b8,All varsity sports discontinued,program_suspension,2026-04-24,Harrisburg Area Community College,,PA,Pennsylvania,Public,,212878,supabase,https://theburgnews.com/news/hacc-eliminates-several-sports-teams-positions-as-college-continues-to-navigate-budget-cuts,TheBurg
d512d748-0d0f-4388-8c99-248db8943f97,Staff layoff,staff_layoff,2026-04-10,Harrisburg Area Community College,,PA,Pennsylvania,Public,,212878,supabase,https://www.aol.com/articles/hacc-announces-87-job-cuts-090545856.html,York Daily Record
fe0d9b2e-3e7b-4e94-a064-ae358b045432,Institution closure,institution_closure,2024-08-19,Hodges University,,FL,Florida,Private non-profit,,367884,manual_alias,https://www.winknews.com/lifestyle/hodges-university-s-34-year-run-coming-to-a-close/article_0154fbbe-6f2e-50c0-90d6-d3603d7b44f3.html,WINK News
03978c5f-9d7e-4da5-b956-2eb7fb61bc03,10 programs suspended or eliminated under Indiana HEA 1001 mandate,program_suspension,2026-04-01,Ivy Tech Community College,,IN,Indiana,Public,,150987,supabase,,
d6fd691c-552b-4e46-a3f7-6180ee6928e9,Staffing reductions,staff_layoff,2025-06-30,Ivy Tech Community College,,IN,Indiana,Public,,150987,supabase,https://www.therepublic.com/2025/06/02/ivy-tech-will-lay-off-202-employees-statewide-including-14-in-columbus-due-to-state-funding-cuts/,The Republic
b17e35bf-65b3-46be-880e-3a0b5d850277,Institution-wide staffing reduction,staff_layoff,2025-06-02,Ivy Tech Community College,,IN,Indiana,Public,,150987,supabase,https://www.wfyi.org/news/articles/ivy-tech-to-lay-off-200-employees-across-indiana,WFYI
26f5600e-b49b-4904-9775-26765b0a4614,Institution closure,institution_closure,2024-02-01,Jamestown Business College,,NY,New York,Private for-profit,,192004,supabase,https://www.insidehighered.com/news/quick-takes/2024/02/06/jamestown-business-college-close,Inside Higher Ed
d55772e6-a1e1-49c1-975f-998b68dd83f9,Institution closure,institution_closure,2024-06-30,Johnson University Florida,,FL,Florida,Private non-profit,,132879,manual_alias,https://johnsonu.edu/juflclosure/,Johnson University
2c5fd439-48fc-44c3-9a61-25f03afa62ad,Institution closure,institution_closure,2026-02-13,Labouré College of Healthcare,,MA,Massachusetts,Private non-profit,,,unmatched,https://www.laboure.edu/hubfs/Joint%20Press%20Release.pdf,Labouré College of Healthcare / Curry College
6f986cb3-eaef-4d6a-975c-19be150e973e,MBA program and institution permanently closing after 80 years,institution_closure,2025-12-13,Lake Forest Graduate School of Management,,IL,Illinois,Private non-profit,,146490,supabase,https://www.chicagobusiness.com/education/lake-forest-graduate-school-management-closing-next-year/,Crain's Chicago Business
4d2d548a-0c48-4182-b8f9-6df2726d527c,Board voted 4-3 to close two degree programs,program_suspension,2026-04-22,Lane Community College,,OR,Oregon,Public,,209038,supabase,https://lookouteugene-springfield.com/story/education/2026/04/24/lcc-board-votes-4-3-to-close-two-degree-programs/,Lookout Eugene-Springfield
de5ca9d0-8da7-46dd-ba37-cd0ddf6d8f24,Institution closure,institution_closure,2025-05-04,Magdalen College of the Liberal Arts,,NH,New Hampshire,Private non-profit,,182917,manual_alias,https://www.concordmonitor.com/Magdalen-College-closing-this-year-54859354,Concord Monitor
ddc23cea-20b3-4ad7-a4ff-ad26befc5955,"Diversity, Equity and Inclusion positions",staff_layoff,2025-08-21,Milwaukee Area Technical College,,WI,Wisconsin,Public,,239248,supabase,https://drwebdomain.blog/2025/08/21/matc-cuts-four-positions-under-trumps-federal-dei-guidelines/,DrWeb Domain Blog
4aa05028-c565-447c-9a5b-b24be15c249a,Permanent institution closure after 43 years due to enrollment challenges,institution_closure,2026-05-04,Modern College of Design,,OH,Ohio,Private for-profit,,205391,supabase,https://www.daytondailynews.com/community/kettering/modern-college-of-design-in-kettering-to-close/article_b262efe7-4c2c-55e4-aa4a-58fce47cb580.html,Dayton Daily News
869387ab-70e1-407c-8ad0-9351aa620ef5,Programs suspended,program_suspension,2026-02-12,Napa Valley College,,CA,California,Public,,119331,supabase,https://www.pressdemocrat.com/2026/02/13/layoffs-napa-valley-college-physical-education-program-disabled-students/,Press Democrat
4cc42806-79f2-44e9-b45f-892d91dbe635,Institution closure,institution_closure,2024-02-29,Notre Dame College,,OH,Ohio,Private non-profit,,204468,manual_alias,https://www.highereddive.com/news/notre-dame-college-close-failed-merger/709103/,Higher Ed Dive
143dc66d-2fb4-41df-9085-54c07e0ae30b,Institution closure,institution_closure,2024-03-28,Oak Point University,,IL,Illinois,Private non-profit,,149763,manual_alias,https://www.highereddive.com/news/oak-point-university-to-close-abruptly-april-healthcare-chicago/711797/,Higher Ed Dive
6cb3ff17-478b-46af-9290-86047ff34774,3 programs discontinued and 2 paused amid 7% budget reduction and Washington funding crisis,program_suspension,2026-05-13,Peninsula College,,WA,Washington,Public,,236258,supabase,https://www.myclallamcounty.com/2026/05/15/peninsula-college-announces-program-cuts-and-pauses/,MyClallamCounty / KONP Radio
444752d0-eb18-424e-b04d-c942b5d060cc,Institution closure,institution_closure,2024-06-10,Pittsburgh Technical College,,PA,Pennsylvania,Private non-profit,,215415,manual_alias,https://www.insidehighered.com/news/business/financial-health/2024/06/12/what-drove-pittsburgh-technical-college-close,Inside Higher Ed
77a2bbef-6cf0-4726-8194-efa7e9edc92f,"Russian, Music and Sonic Arts, Gerontology",program_suspension,2025-06-12,Portland Community College,,OR,Oregon,Public,,209746,supabase,https://www.koin.com/news/portland/pcc-plans-to-cut-music-and-sonic-arts-program-despite-community-support/,Oregon Live (The Oregonian)
710e4489-3193-4e4c-ad73-e1ac0e605aa4,Community Writing Center,department_closure,2025-09-03,Salt Lake Community College,,UT,Utah,Public,,,unmatched,https://www.kuer.org/arts-culture-entertainment/2025-09-03/after-nearly-25-years-slcc-community-writing-center-will-close-due-to-budget-cuts,KUER
d560d8dc-c84a-4515-8c0a-9a741b0d23e3,60 staff layoffs and 10 vacant positions eliminated to address $17.5M structural deficit,staff_layoff,2026-02-09,Santa Monica College,,CA,California,Public,,122977,supabase,https://www.highereddive.com/news/santa-monica-college-layoffs-deficit/811552/,Higher Ed Dive
219ae70f-a462-4d9d-aa49-8c13c05de091,Staff layoff,staff_layoff,2026-01-31,Santa Monica College,,CA,California,Public,,122977,supabase,https://www.smdp.com/layoffs-coming-to-santa-monica-college-as-the-school-runs-out-of-money-next-year/,SMDP
53cf3543-1512-4609-ba95-32e6aeb292f8,7 classified positions eliminated gutting College to Career and Student Success programs,staff_layoff,2026-03-10,Santa Rosa Junior College,,CA,California,Public,,123013,supabase,https://www.theoakleafnews.com/news/2026/05/12/classified-staff-layoffs-and-coordinator-position-changes-leaves-college-to-career-program-questioning-future-of-specialized-support-for-students/,The Oak Leaf
752d14bc-5d13-47c7-9e5b-58fe399d488a,"Baking & Pastry Arts, Culinary Arts and Paralegal programs eliminated — 4 faculty affected",program_suspension,2026-06-09,South Puget Sound Community College,,WA,Washington,Public,,236656,supabase,https://www.aol.com/news/south-puget-sound-community-college-121500076.html,The Olympian
55d8f944-c8e3-4d04-8b51-22ef3e980afd,Administrative and Support Staff,staff_layoff,2025-07-22,Sullivan University,,KY,Kentucky,Private for-profit,,157793,supabase,https://www.courier-journal.com/story/news/education/2025/07/22/sullivan-university-in-louisville-announces-layoffs-selling-residence-hall/84485854007/#$0,Courier Journal
d0ca41b6-7d38-4c15-aa48-0318d550cfc9,Programs suspended,program_suspension,2026-03-26,Tarrant County College,,TX,Texas,Public,,228547,supabase,https://fortworthreport.org/2026/03/31/tarrant-county-college-cuts-10-career-technical-programs/,Fort Worth Report
2f2769df-3876-4fbf-9383-dbe8797de526,Institution closure,institution_closure,2024-02-15,Texas A&M University at Qatar,,Non-US,Non-US,Public,,,unmatched,https://www.insidehighered.com/news/global/us-colleges-world/2024/02/16/how-texas-ams-qatar-campus-suddenly-collapsed,Inside Higher Ed
4ac1fa9e-da78-46fe-a949-325890a5da7f,Institution closure,institution_closure,2025-07-29,The King's College,,NY,New York,Private non-profit,,454184,manual_alias,https://www.campusreform.org/article/kings-college-announces-permanent-closure-imminent-dissolution/28348,Campus Reform
0ce56c5b-d657-429b-93f4-3fe1a5f42190,Institution closure,institution_closure,2024-06-20,Union Institute & University,,OH,Ohio,Private non-profit,,206279,supabase,https://www.highereddive.com/news/union-institute-university-to-close-financial-woes-accreditation/719433/,Higher Ed Dive
f212185a-a3db-4e6d-8571-9e7c9da9a77b,Institution closure,institution_closure,2024-02-29,University of Antelope Valley,,CA,California,Private for-profit,,442930,supabase,https://www.insidehighered.com/news/quick-takes/2024/03/05/university-antelope-valley-closes-campus-faces-shutdown,Inside Higher Ed
a88eab36-c17c-4906-a092-382c51b77d21,SNAP-Ed Nutrition Program,staff_layoff,2025-07-16,University of Minnesota Extension,,MN,Minnesota,Public,,,unmatched,https://www.marshallindependent.com/news/local-news/2025/07/federal-cuts-eliminate-extension-nutrition-program/,Marshall Independent
3bfe7a23-d5d9-47ba-9441-2021c23700a2,Institution closure,institution_closure,2024-04-25,University of Saint Katherine,,CA,California,Private non-profit,,488785,manual_alias,https://www.insidehighered.com/news/quick-takes/2024/04/29/university-saint-katherine-announces-closure,Inside Higher Ed
91cc2dc7-a197-4e45-bb9c-57de383064e4,Public Defender Project,program_suspension,2025-08-22,University of Wisconsin Law School,,WI,Wisconsin,Public,,,unmatched,https://www.instagram.com/p/DNqcDOotzmf/,Instagram
be65990e-7dbe-4a2d-88c1-33d56d72c664,Institution closure,institution_closure,2024-05-31,University of the Arts,,PA,Pennsylvania,Private non-profit,,215105,supabase,https://www.insidehighered.com/news/business/financial-health/2024/06/02/university-arts-announces-sudden-closure,Inside Higher Ed
2079c6a1-1716-407e-9840-ee96c0cc0f83,Strategic Reinvestment: multiple degrees & certificates,department_closure,2025-04-29,Utah State University,,UT,Utah,Public,,230728,supabase,https://www.usu.edu/president/reinvestment/programs.cfm,Utah State University
5ddba585-9806-4417-b9b6-9908efcd8605,Master’s in Nursing Education,program_suspension,2025-06-10,Utah Valley University,,UT,Utah,Public,,230737,supabase,https://www.sltrib.com/news/education/2025/06/10/utah-university-budget-cuts-what/,The Salt Lake Tribune
b8036a2e-9ffd-4d50-89d6-97d8066e1363,Programs suspended or eliminated under Indiana HEA 1001 mandate,program_suspension,2026-04-01,Vincennes University,,IN,Indiana,Public,,152637,supabase,,
e1978915-5efc-4823-9374-e32e137772ac,Track and Field,program_suspension,2025-06-17,Washington State University,,DC,District of Columbia,Public,,,unmatched,https://www.si.com/college/washington-state/athletics/washington-state-athletics-announces-significant-cuts-to-track-field-program,Sports Illustrated
5cd1747c-d48e-4a23-91e0-7c94f99ccb5a,17 low-enrollment majors (multiple),department_closure,2025-04-22,Weber State University,,UT,Utah,Public,,230782,supabase,https://www.kuer.org/education/2025-04-22/weber-state-is-latest-school-cutting-majors-in-response-to-utahs-higher-ed-mandate,KUER 90.1
4b8c20c3-cabf-45da-a2c3-4164dcb4bb1d,Institution closure,institution_closure,2024-04-29,Wells College,,NY,New York,Private non-profit,,197230,manual_alias,https://www.insidehighered.com/news/business/financial-health/2024/04/30/wells-college-announces-closure,Inside Higher Ed
c81ed45f-a114-4ff9-8ea5-6bcd2fdc86b6,Staff Layoffs,staff_layoff,2025-12-26,Western Wyoming Community College,,WY,Wyoming,Public,,,unmatched,https://www.wyomingnews.com/rocketminer/western-president-kirk-young-explains-where-rifs-occurred-reasoning-behind-decisions/article_dad6fbe4-fb28-42fe-8ebc-a79a8b7faea3.html,Rocket Miner
discovered-029968f7be5c2c7f,CUNY announced layoffs and class cuts occurring just weeks before the start of the new semester. The cuts affect both staff positions and course offerings across the university system.,staff_layoff,2024-01-12,City University of New York,,,New York,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiggFBVV95cUxPY2JUalFEanZsbzJ0bGNEZFZEZGJvTWh1TVpIYlA3ZVhsX21kbVljbFh2TXBoTG1Pb2xhTWJTZWswb2tucDNyZUMzVUNJSGh1VVAyZjQxSjNFdWw4UlFYWUVIZmpXV3E2VjFTdGJmbFc5OVUtWFUzV1hWUEdzNzhzNkN3?oc=5&hl=en-US&gl=US&ceid=US%3Aen,The City Reporter
discovered-e91636936ad34414,"Long Island Business Institute is ceasing operations, with SUNY Empire State College providing a teach-out program for remaining students to complete their degrees.",institution_closure,2024-01-16,Long Island Business Institute,,,New York,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMirAFBVV95cUxNNnAyQnIzYVVyLWJrbzFwZXI3aVBMYjlQMkJMYVotZ0tFME1iOWRNc1k2bS1oR181WE1IUFh5TXhJZ202Wnk4VWxsNFpjdzhPMmtvSVVLQ01NaU5nNkNvVmpDQjB1NlBDaDgyaWNJcEJvNjFHVEJRdjBnUVRUMzh3bkpNdmM1bkVrWklLWmtaek56cU5yU0g2cnhLaDRVUmg3VkpyLW5adzl6RXZo?oc=5&hl=en-US&gl=US&ceid=US%3Aen,SUNY Empire News
discovered-22c5149a6c16b582,"A Michigan college announced layoffs as part of a 3-year budget realignment plan. The specific institution name, number of positions affected, and additional details are not provided in the available headline and truncated article text.",staff_layoff,2024-01-17,,,,Michigan,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMimAFBVV95cUxPU3RneXhwUnFib25rUTBpaWxOdmNQcXpXR2RkY0F5cTNHQmczYThTMTNkeWtpUUowX0pLVWdFc2pGUXltNy05aHhZaTR0TkxfVzNxQXZpcjBvRkR4WTcxUHdhcnRXOXFqbzNOMk1xVXJwY1I2dE9FVE04QlZyTUhhNXgydjdOeTMtMDAzbV91QmlrdGFBam8xUQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,University Business
discovered-3c7b2d6ca1601af9,"McNary campus is closing for underclassmen, effectively suspending lower-division student operations at this Oregon institution. The exact scope and timeline of the closure are not detailed in the available headline and truncated article text.",campus_closure,2024-01-24,McNary Campus,,,Oregon,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMihgFBVV95cUxNbW1MdGh4S3QyN3IyUG9hVW9jRjNlUjM5STdUWUEwVU9HUDNjZXpXVThNT1VXS2NzVFQ4YWNleDQ3R3Azdk1wNnB4c1pYQUFVLUlTajQ5VUhTaVVTNjFVWF9aNlpnWVhXamRmXy1nc1dMc2NkVEV2TVI4b19KN3N2ZjBnV3FHUQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Keizertimes
discovered-22cf98fb50fdf364,"Faculty are experiencing layoffs at an unspecified four-year college or university. The headline indicates significant staffing reductions, though the truncated article text prevents identification of the specific institution, state, or scale of the layoffs.",staff_layoff,2024-01-30,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMid0FVX3lxTFBsdy03ODBYZ2M4d0tEWXZVamgtd0lBXzNRWndiX2VLTHN4SVJ6TExtaUZSZVZjdVlpSk9yR21BYTRfVjRhaGw1dE5OR0EyTFg3eHZqU21rYTRXVzdNcVN5V0JkM0NvODUzSEstNXhfTXRDX1hIQzVv?oc=5&hl=en-US&gl=US&ceid=US%3Aen,mcquad.org
discovered-7bb2d9047b67c259,SUNY Rockland Community College's president confirmed the college is preparing for faculty layoffs. The specific number of positions affected was not disclosed in the available article text.,staff_layoff,2024-01-30,SUNY Rockland Community College,,,New York,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNRENPQk1rZkkxcEZ4Z0M4MmdnQUxXWFdMQ082bTVERTI1QmFXZFd3bjZWdTdIbnRSVWY1aHFhVlJCYkFpeE11NlVxLTRmWFNjSmUzTTVsV25HNW93THJQeklHbW02ckI4a00zMHJkSHdDSHdhTFdITDZFbzliSWNiY002WmQxNnlFMVI2ekNGMFppMDMtMmZ0dTVFR3hEYzdfQXZyWTY3WFJhb2NpU0IteHBOMDhYS1hfZUdIUFVCcHBqMnVkNWlVVlNmcUNCaGtVZ2hZMUFXOE9RejN5OVE?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Lohud
discovered-71f54cf1d60563f3,Manhattan College may eliminate its Philosophy department. The article from Daily Nous indicates the college is considering closing this academic program.,department_closure,2024-02-05,Manhattan College,,,New York,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiggFBVV95cUxPeTVwTUUyRXNrNVVOVVdfZV80cGRSTE5IVjJiUWFqQmZLOG9LUE9RcDhoMXE1bnlSNmd1TGhBdzRESTAwdHQ3LURjRzNWR1NNR2k2aGJSUklaTXFseVEwUmNVWUwxeHdMOExtUWUtUzlFUVdsV2VzRFQ0SEZoRzQzS1F3?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Daily Nous
discovered-02c285778a4eda7d,"A Catholic college has implemented program cuts and layoffs that prompted faculty to vote no confidence in the president. The specific institution name, state, number of positions affected, and program details are not provided in the available headline and truncated article text.",program_suspension,2024-02-07,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMisAFBVV95cUxPTnN1RkdOUG5Sd0xKcmhfTXY3MDFkeGZYUVAtOG9lUEtJTUdadlRDLUQ3NzZRT2lDSnpDMGtYY21lQVZjU1R4VWJEaFlrNkJWb1lNWHlVRDJJVVJaNnVqUVptNHJibjNDcGRfdWdiZjhtYnBDb1ZmZ3haVlRqREZ5cWp5azg1WjJuUTJMVmlmSUhZdmswak8xa0VjbzBPSGdQU0d2S1ZWSDRfMFhmVUZKbQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,National Catholic Reporter
discovered-be8d4e2a2cd10ba6,The University of Delaware implemented a hiring freeze and other immediate cost-saving measures. Specific details about the scale and scope of additional measures are not provided in the available text.,hiring_freeze,2024-02-07,University of Delaware,,,Delaware,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQZHZPZ1otYWlFWnR2b0RZSE5zeE5sMnh0Z2ZVX0drWlcxYjFXNmdtdWl0RDZJNExjcllkcW52YmlDMHJYa2FwQ3V4Mk9ueUY4WEdWYUtxTU41MEI1OGhoQU96RG56UFhPZ01sb1ZZZU1vMUZvN1d5NEVBWUZ6WFl2TFlQTUhiRTQ3S3BjNzctMTItQzA0OGdOa1BEZmJzQzhPa25RenI2d0dlUUZVdUZSNVhWUjdaNXI4b015dHRoYkgzVzhyclpVR0pfeUhYWlJ0QVM1Z3Jn?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Delaware Public Media
discovered-eaa288b0bb12a70b,CUNY announced professor layoffs occurring mid-academic year as part of budget cuts. The specific number of positions affected was not provided in the available article text.,staff_layoff,2024-02-12,City University of New York,,,New York,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMitAFBVV95cUxNdldqdlFLODlKOHFaT2xYa01TenlHajlLQW41QXpxYmkzblNWTW0wN2VrQjE4S0FvY1JTamktZEJmbGlPMENZb21WZnQzNC00OGNUazF4MUNyR0xKZGd2bEhOUWlXRkhhS01WRmIweldQeVNKamhlcXZBRVBCS3hCbkRwOVRnX1dRbHhQTjY3VWZ5dXdHMW9vc1NLVjdubDBLdXZKUUdIaUNrcExHVG5PQk16SHE?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Spectrum News NY1
discovered-6c7aac69c08830d9,Coastal Carolina University (CCU) eliminated 36 staff positions. The elimination represents a significant workforce reduction at the South Carolina institution.,staff_layoff,2024-02-20,Coastal Carolina University,,,South Carolina,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMitwFBVV95cUxQWjZWYUVIcmYyNEMxZW1IaDZHckNDZUxOTWltQlNlMGVDUTNTQjRQQTl6WGVLMkZzbEd0X3MxMHl2RFdxSlhjSktYVFVxMGJmYWNmdFJ1MEFTU1ZiSU0zRXlUamI1SGRNeUJuQTRXOGZiaDg1R0o4NXVzTFItY2NMQUFKZ1RRanhjZUpwd0VJWGhmeDBlODlzb3cyejNnQnZzbzlRQk1Fa3FUMFNxQWdwOVdmYV8teUU?oc=5&hl=en-US&gl=US&ceid=US%3Aen,MyHorryNews.com
discovered-75ce5f5a7dd07471,"KTTZ, the public media station operated by Texas Tech University in Lubbock, implemented layoffs amid significant changes in the local public media landscape. The specific number of positions affected is not provided in the available headline and truncated article text.",staff_layoff,2024-03-09,Texas Tech University,,,Texas,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQVWJzZWV4dnE0cVBOOERWcjZaSDVXV0drZXN1U2V6MU9zUE13MW1XX1U2eTZOWURIcVZmZVNYT0VKX1RybUtYUTZTOWdJY1Z3LVNNbWd0dERIbWV1eXNfUTJfc2J1VTVDRWFyQXg0UHpxTHNxNjkwN193aFBNd2Zjb2UzSUthZUU1RDk4ZU1TQmg0d0hPX1c1ckc3ZGlJSV9nOGd0SnI4WVNlWlZkRWJ4OXpETlpReDFVUnNtTGs2U0Q0R29XVWxHWm5DYTV1eVo0TWc?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Lubbock Avalanche-Journal
discovered-a12d911b64318102,"UWM's Waukesha campus is closing, affecting over 100 employees including faculty members. This represents a complete campus closure within the University of Wisconsin-Milwaukee system.",campus_closure,2024-03-11,University of Wisconsin-Milwaukee Waukesha,,,Wisconsin,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiogFBVV95cUxNTDFxZ3cwVkhfNVZoQ1ZNZ05Oby1LNTZLTldjakd2SjJpT052VXJxVWtfdVl0bTM4TXBFdXlpcWF5eUhzSk1DeHN4S0hpbGJsSmhTSlFIRGVvSUNlRUxWY3lnS0FHRmhOa3pZTWc4NWdLMU1BaFMySWE3aE9TaFZRUHNNeUU5M1VQdXg1ZERycjVMQzJhajVWUWtPVE9tT29rN0E?oc=5&hl=en-US&gl=US&ceid=US%3Aen,WISN
discovered-da4e77606bd06f00,UWM at Waukesha campus is closing in 2025. Wisconsin Catholic Technical College (WCTC) will assist with the transition for affected students.,campus_closure,2024-03-11,University of Wisconsin-Milwaukee at Waukesha,,,Wisconsin,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMigAFBVV95cUxQbEJGRm9vc1lUUzdqTnM2bWZKMXd3YjRqR0g0WVFfRmtGV211M2tfZ3UzcTFaTENpTXpfajdRdnVrT3dzbXVsMS1RaThpX214bWJLbktKSUtiYlFzT1FWOF90ZUFQQkdpenl4aEpQSWsyQi1QUnZ3aHVCVUI1NEZNUtIBhgFBVV95cUxNc1FZODR5MHN5U0xUOF9xRS12dXRvbENqeFFVQUFrcXhFRmQ4cGtjMWFXa0pOOWRQcFUzenF6M2c5Q0M1NVRYeUdaUnV3UE1qRzFrbWVKQXRCcWhiNVpud3Z1VmlFbFNqaUpfTWZsUXFnamNrcldodVNkdVoweE9NTE5taGNwUQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,FOX6 News Milwaukee
discovered-a45a2b61f2082729,FIDM is preparing for additional staff layoffs following the collapse of a proposed merger deal with Skema Business School. The failed acquisition has left the institution facing financial challenges that necessitate workforce reductions.,staff_layoff,2024-03-21,Fashion Institute of Design & Merchandising,,,California,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMihwFBVV95cUxNNS1IT2JNeFpJcV9Va0hFclNHc3ZKM3BZempQTEpKOWlDc2tqLWFpSXRacjFfNnduNUtBdEVyYzFaWG9SaHlSWnRtQmo4SlVmXzBldUp6S1l3VHU3T1hnUjZ2UmpfdHpFc3BaLUc5djg1ZENQbkdXWHRVckNiQm9DQ3E1cWlUbWc?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Vernon Proper
discovered-472741b5727c799e,Are students being protected from course cuts and closures? - Wonkhe,campus_closure,2024-04-03,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMijAFBVV95cUxQSGlRWVZzNnhiN2xybnFMUXF0UHhWMndxUWVQa0xPalBwY0R1Uktpck5kUVBQNi1WZmpzNkNjV3Z1dXd2R2hTZzBpVTRaU1RJUmt5dkJtYlF5NkRzeFV3NUpFaVY5dVlxeGNyQnRkTWo0YUhObEpsdk9Ya1Z4eVFCdlpaekhHRkdDUHdKNw?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Wonkhe
